date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:52:44	377041/377041	URF---	200	added ('OK%20(cached)')	application/pdf		https://www.brown.edu/academics/science-center/sites/brown.edu.academics.science-center/files/uploads/Quick_Guide_to_Science_Communication_0.pdf	/home/aramaanmeher/websites/Aca/www.brown.edu/academics/science-center/sites/brown.edu.academics.science-center/files/uploads/Quick_Guide_to_Science_Communication_0.pdf	(from https://www.orestisgeorgiou.com/blog-feed/2020/7/3/the-rise-of-the-scientist)
19:52:49	448/448	UR-M--	412	error ('Precondition%20Failed')	text/html	date:Fri,%2017%20Feb%202023%2014:22:48%20GMT	https://images.squarespace-cdn.com/content/5c6fd1c7c2ff616d47ed3809/1593788724094-RZHNNAXAGGRTYO8LOA16/0.jpeg?content-type=image%2Fjpeg	/home/aramaanmeher/websites/Aca/images.squarespace-cdn.com/content/5c6fd1c7c2ff616d47ed3809/1593788724094-RZHNNAXAGGRTYO8LOA16/0ee8a.jpg	(from https://www.orestisgeorgiou.com/blog-feed/2020/7/3/how-mathematical-models-can-predict-covids-next-step)
19:52:49	3420/3420	---M--	200	added ('OK')	image/png	date:Wed,%2017%20Apr%202019%2022:28:11%20GMT	http://assets.squarespace.com/universal/images-v6/damask/edit-info-light@2x.png	/home/aramaanmeher/websites/Aca/assets.squarespace.com/universal/images-v6/damask/edit-info-light@2x.png	(from https://static1.squarespace.com/static/sitecss/5c6fd1c7c2ff616d47ed3809/102/55f0aac0e4b0f0a5b7e0b22e/5c6fd1c7c2ff616d47ed381f/349/site.css)
19:52:49	448/448	UR-M--	412	error ('Precondition%20Failed')	text/html	date:Fri,%2017%20Feb%202023%2014:22:49%20GMT	https://images.squarespace-cdn.com/content/5c6fd1c7c2ff616d47ed3809/1558943266314-XTEZ8U80E7RM3SG6HCAB/chair.png?content-type=image%2Fpng	/home/aramaanmeher/websites/Aca/images.squarespace-cdn.com/content/5c6fd1c7c2ff616d47ed3809/1558943266314-XTEZ8U80E7RM3SG6HCAB/chair5d45.png	(from https://www.orestisgeorgiou.com/blog-feed/2019/5/27/cultivating-innovation-and-creativity)
19:52:50	448/448	UR-M--	412	error ('Precondition%20Failed')	text/html	date:Fri,%2017%20Feb%202023%2014:22:50%20GMT	https://images.squarespace-cdn.com/content/5c6fd1c7c2ff616d47ed3809/1553620526395-UZFSHGS5CC5KUIJPQY0G/Dr+Orestis+Georgiou+blog.png?content-type=image%2Fpng	/home/aramaanmeher/websites/Aca/images.squarespace-cdn.com/content/5c6fd1c7c2ff616d47ed3809/1553620526395-UZFSHGS5CC5KUIJPQY0G/Dr+Orestis+Georgiou+blog5d45.png	(from https://www.orestisgeorgiou.com/blog-feed/choose-a-job-you-love-and-you-will-never-have-to-work-a-single-day-blog-dr-orestis-georgiou)
19:52:50	2081190/2081190	URF---	200	added ('OK%20(cached)')	application/pdf		https://www.american.edu/spa/scicomm/upload/recommended-practices-booklet_v17-digital.pdf	/home/aramaanmeher/websites/Aca/www.american.edu/spa/scicomm/upload/recommended-practices-booklet_v17-digital.pdf	(from https://www.orestisgeorgiou.com/blog-feed/2020/7/3/the-rise-of-the-scientist)
19:52:50	75/75	UR-M--	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Fri,%2017%20Feb%202023%2014:22:49%20GMT	https://www.imperial.ac.uk/media/imperial-college/medicine/sph/ide/gida-fellowships/Imperial-College-COVID19-NPI-modelling-16-03-2020.pdf	/home/aramaanmeher/websites/Aca/www.imperial.ac.uk/media/imperial-college/medicine/sph/ide/gida-fellowships/Imperial-College-COVID19-NPI-modelling-16-03-2020.pdf	(from https://www.orestisgeorgiou.com/blog-feed/2020/7/3/the-rise-of-the-scientist)
19:52:50	448/448	UR-M--	412	error ('Precondition%20Failed')	text/html	date:Fri,%2017%20Feb%202023%2014:22:50%20GMT	https://images.squarespace-cdn.com/content/v1/5c6fd1c7c2ff616d47ed3809/1553619502894-5SFVWVDH3ZMFW21NFCK0/dr-orestis-georgiou	/home/aramaanmeher/websites/Aca/images.squarespace-cdn.com/content/v1/5c6fd1c7c2ff616d47ed3809/1553619502894-5SFVWVDH3ZMFW21NFCK0/dr-orestis-georgiou.jpg	(from https://www.orestisgeorgiou.com/blog-feed/choose-a-job-you-love-and-you-will-never-have-to-work-a-single-day-blog-dr-orestis-georgiou)
19:52:57	1042/1042	---M--	200	added ('OK')	image/png	date:Wed,%2017%20Apr%202019%2022:28:09%20GMT	http://assets.squarespace.com/universal/images-v6/damask/trash-9-light.png	/home/aramaanmeher/websites/Aca/assets.squarespace.com/universal/images-v6/damask/trash-9-light.png	(from https://static1.squarespace.com/static/sitecss/5c6fd1c7c2ff616d47ed3809/102/55f0aac0e4b0f0a5b7e0b22e/5c6fd1c7c2ff616d47ed381f/349/site.css)
19:52:57	448/448	UR-M--	412	error ('Precondition%20Failed')	text/html	date:Fri,%2017%20Feb%202023%2014:22:57%20GMT	https://images.squarespace-cdn.com/content/v1/5c6fd1c7c2ff616d47ed3809/1553623225285-ER4YXISABX9UCTKLP8OL/0.png	/home/aramaanmeher/websites/Aca/images.squarespace-cdn.com/content/v1/5c6fd1c7c2ff616d47ed3809/1553623225285-ER4YXISABX9UCTKLP8OL/0.png	(from https://www.orestisgeorgiou.com/blog-feed/visualising-haptics-blog-dr-orestis-georgiou)
19:52:58	448/448	UR-M--	412	error ('Precondition%20Failed')	text/html	date:Fri,%2017%20Feb%202023%2014:22:58%20GMT	https://images.squarespace-cdn.com/content/5c6fd1c7c2ff616d47ed3809/1553624356355-WECWVEDS1WMFR69W56C8/Haptic+Reflections+of+2017.jpeg?content-type=image%2Fjpeg	/home/aramaanmeher/websites/Aca/images.squarespace-cdn.com/content/5c6fd1c7c2ff616d47ed3809/1553624356355-WECWVEDS1WMFR69W56C8/Haptic+Reflections+of+2017ee8a.jpg	(from https://www.orestisgeorgiou.com/blog-feed/haptic-reflections-of-2017-blog-dr-orestis-georgiou-zhz7y)
19:52:58	887647/887647	URF---	200	added ('OK%20(cached)')	image/png		https://images.squarespace-cdn.com/content/5c6fd1c7c2ff616d47ed3809/1553624063507-H6PQ0WG24AAYQ3S85L91/visual-haptics-blog-orestis.png?content-type=image%2Fpng	/home/aramaanmeher/websites/Aca/images.squarespace-cdn.com/content/5c6fd1c7c2ff616d47ed3809/1553624063507-H6PQ0WG24AAYQ3S85L91/visual-haptics-blog-orestis5d45.png	(from https://www.orestisgeorgiou.com/blog-feed/visualising-haptics-blog-dr-orestis-georgiou)
19:52:58	189815/189815	URF---	200	added ('OK%20(cached)')	image/png		https://images.squarespace-cdn.com/content/v1/5c6fd1c7c2ff616d47ed3809/1553623297225-IA58VCGH8PFAGIVYPI7M/0+(1).png	/home/aramaanmeher/websites/Aca/images.squarespace-cdn.com/content/v1/5c6fd1c7c2ff616d47ed3809/1553623297225-IA58VCGH8PFAGIVYPI7M/0+(1).png	(from https://www.orestisgeorgiou.com/blog-feed/visualising-haptics-blog-dr-orestis-georgiou)
19:52:58	448/448	UR-M--	412	error ('Precondition%20Failed')	text/html	date:Fri,%2017%20Feb%202023%2014:22:58%20GMT	https://images.squarespace-cdn.com/content/v1/5c6fd1c7c2ff616d47ed3809/1553624465482-E1FYAYRIWP0IXR67B3R5/haptic-reflections-of-2017.jpeg	/home/aramaanmeher/websites/Aca/images.squarespace-cdn.com/content/v1/5c6fd1c7c2ff616d47ed3809/1553624465482-E1FYAYRIWP0IXR67B3R5/haptic-reflections-of-2017.jpg	(from https://www.orestisgeorgiou.com/blog-feed/haptic-reflections-of-2017-blog-dr-orestis-georgiou-zhz7y)
19:52:59	990/990	---M--	200	added ('OK')	image/png	date:Wed,%2017%20Apr%202019%2022:28:10%20GMT	http://assets.squarespace.com/universal/images-v6/damask/trash-9-light@2x.png	/home/aramaanmeher/websites/Aca/assets.squarespace.com/universal/images-v6/damask/trash-9-light@2x.png	(from https://static1.squarespace.com/static/sitecss/5c6fd1c7c2ff616d47ed3809/102/55f0aac0e4b0f0a5b7e0b22e/5c6fd1c7c2ff616d47ed381f/349/site.css)
19:53:00	448/448	UR-M--	412	error ('Precondition%20Failed')	text/html	date:Fri,%2017%20Feb%202023%2014:23:00%20GMT	https://images.squarespace-cdn.com/content/v1/5c6fd1c7c2ff616d47ed3809/1553625772500-DPLZ0MXYC7OTE0FW91ZV/Hackathon-Opportunities-dr-orest-georgiouis	/home/aramaanmeher/websites/Aca/images.squarespace-cdn.com/content/v1/5c6fd1c7c2ff616d47ed3809/1553625772500-DPLZ0MXYC7OTE0FW91ZV/Hackathon-Opportunities-dr-orest-georgiouis.jpg	(from https://www.orestisgeorgiou.com/blog-feed/hackathon-opportunities-blog-dr-orestis-georgiou-ahsc8)
19:53:00	448/448	UR-M--	412	error ('Precondition%20Failed')	text/html	date:Fri,%2017%20Feb%202023%2014:23:00%20GMT	https://images.squarespace-cdn.com/content/5c6fd1c7c2ff616d47ed3809/1553626108829-O28XBNGYZC2P25XDICKX/Hackathon+Opportunities.jpeg?content-type=image%2Fjpeg	/home/aramaanmeher/websites/Aca/images.squarespace-cdn.com/content/5c6fd1c7c2ff616d47ed3809/1553626108829-O28XBNGYZC2P25XDICKX/Hackathon+Opportunitiesee8a.jpg	(from https://www.orestisgeorgiou.com/blog-feed/hackathon-opportunities-blog-dr-orestis-georgiou-ahsc8)
19:53:00	448/448	UR-M--	412	error ('Precondition%20Failed')	text/html	date:Fri,%2017%20Feb%202023%2014:23:00%20GMT	https://images.squarespace-cdn.com/content/5c6fd1c7c2ff616d47ed3809/1553625868266-9G6UR6ATKZP0X78BCZIQ/Engaging+with+academics-+how+this+is+a+win-win.jpeg?content-type=image%2Fjpeg	/home/aramaanmeher/websites/Aca/images.squarespace-cdn.com/content/5c6fd1c7c2ff616d47ed3809/1553625868266-9G6UR6ATKZP0X78BCZIQ/Engaging+with+academics-+how+this+is+a+win-winee8a.jpg	(from https://www.orestisgeorgiou.com/blog-feed/engaging-with-academics-how-this-is-a-win-win-blog-dr-orestis-georgiou)
19:53:00	448/448	UR-M--	412	error ('Precondition%20Failed')	text/html	date:Fri,%2017%20Feb%202023%2014:23:00%20GMT	https://images.squarespace-cdn.com/content/v1/5c6fd1c7c2ff616d47ed3809/1553625328613-7ZTDFCL5M6LH1WQ8R1RQ/haptics-research-dr-orestis-georgiou	/home/aramaanmeher/websites/Aca/images.squarespace-cdn.com/content/v1/5c6fd1c7c2ff616d47ed3809/1553625328613-7ZTDFCL5M6LH1WQ8R1RQ/haptics-research-dr-orestis-georgiou.jpg	(from https://www.orestisgeorgiou.com/blog-feed/haptics-research-blog-dr-orestis-georgiou)
19:53:01	448/448	UR-M--	412	error ('Precondition%20Failed')	text/html	date:Fri,%2017%20Feb%202023%2014:23:01%20GMT	https://images.squarespace-cdn.com/content/v1/5c6fd1c7c2ff616d47ed3809/1553625456375-1TNO8C2XYSM7NSD3V521/haptics-research-dr-orestis-georgiou.jpeg	/home/aramaanmeher/websites/Aca/images.squarespace-cdn.com/content/v1/5c6fd1c7c2ff616d47ed3809/1553625456375-1TNO8C2XYSM7NSD3V521/haptics-research-dr-orestis-georgiou.jpg	(from https://www.orestisgeorgiou.com/blog-feed/haptics-research-blog-dr-orestis-georgiou)
19:53:01	1057/1057	---M--	200	added ('OK')	image/png	date:Wed,%2017%20Apr%202019%2022:28:02%20GMT	http://assets.squarespace.com/universal/images-v6/damask/trash-9-red.png	/home/aramaanmeher/websites/Aca/assets.squarespace.com/universal/images-v6/damask/trash-9-red.png	(from https://static1.squarespace.com/static/sitecss/5c6fd1c7c2ff616d47ed3809/102/55f0aac0e4b0f0a5b7e0b22e/5c6fd1c7c2ff616d47ed381f/349/site.css)
19:53:02	1048/1048	---M--	200	added ('OK')	image/png	date:Wed,%2017%20Apr%202019%2022:28:07%20GMT	http://assets.squarespace.com/universal/images-v6/damask/trash-9-red@2x.png	/home/aramaanmeher/websites/Aca/assets.squarespace.com/universal/images-v6/damask/trash-9-red@2x.png	(from https://static1.squarespace.com/static/sitecss/5c6fd1c7c2ff616d47ed3809/102/55f0aac0e4b0f0a5b7e0b22e/5c6fd1c7c2ff616d47ed381f/349/site.css)
19:53:03	3072/3072	---M--	200	added ('OK')	image/png	date:Wed,%2017%20Apr%202019%2022:28:09%20GMT	http://assets.squarespace.com/universal/images-v6/damask/getty-16-light.png	/home/aramaanmeher/websites/Aca/assets.squarespace.com/universal/images-v6/damask/getty-16-light.png	(from https://static1.squarespace.com/static/sitecss/5c6fd1c7c2ff616d47ed3809/102/55f0aac0e4b0f0a5b7e0b22e/5c6fd1c7c2ff616d47ed381f/349/site.css)
19:53:04	3374/3374	---M--	200	added ('OK')	image/png	date:Wed,%2017%20Apr%202019%2022:28:04%20GMT	http://assets.squarespace.com/universal/images-v6/damask/getty-32-light.png	/home/aramaanmeher/websites/Aca/assets.squarespace.com/universal/images-v6/damask/getty-32-light.png	(from https://static1.squarespace.com/static/sitecss/5c6fd1c7c2ff616d47ed3809/102/55f0aac0e4b0f0a5b7e0b22e/5c6fd1c7c2ff616d47ed381f/349/site.css)
19:53:05	3010/3010	---M--	200	added ('OK')	image/png	date:Wed,%2017%20Apr%202019%2022:28:06%20GMT	http://assets.squarespace.com/universal/images-v6/damask/shopping-cart-16-light.png	/home/aramaanmeher/websites/Aca/assets.squarespace.com/universal/images-v6/damask/shopping-cart-16-light.png	(from https://static1.squarespace.com/static/sitecss/5c6fd1c7c2ff616d47ed3809/102/55f0aac0e4b0f0a5b7e0b22e/5c6fd1c7c2ff616d47ed381f/349/site.css)
19:53:06	3216/3216	---M--	200	added ('OK')	image/png	date:Wed,%2017%20Apr%202019%2022:28:00%20GMT	http://assets.squarespace.com/universal/images-v6/damask/shopping-cart-32-light.png	/home/aramaanmeher/websites/Aca/assets.squarespace.com/universal/images-v6/damask/shopping-cart-32-light.png	(from https://static1.squarespace.com/static/sitecss/5c6fd1c7c2ff616d47ed3809/102/55f0aac0e4b0f0a5b7e0b22e/5c6fd1c7c2ff616d47ed381f/349/site.css)
19:53:12	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2018%20Jun%205908%2022:00:00%20GMT	https://static1.squarespace.com/universal/images-v6/icons/block-indicator-dark.png	/home/aramaanmeher/websites/Aca/static1.squarespace.com/universal/images-v6/icons/block-indicator-dark.a1.delayed	(from https://static1.squarespace.com/static/sitecss/5c6fd1c7c2ff616d47ed3809/102/55f0aac0e4b0f0a5b7e0b22e/5c6fd1c7c2ff616d47ed381f/349/site.css)
19:53:18	561/561	---M--	200	added ('OK')	image/png	date:Wed,%2017%20Apr%202019%2022:28:00%20GMT	https://assets.squarespace.com/universal/images-v6/icons/block-indicator-dark.png	/home/aramaanmeher/websites/Aca/assets.squarespace.com/universal/images-v6/icons/block-indicator-dark.png	(from https://static1.squarespace.com/static/sitecss/5c6fd1c7c2ff616d47ed3809/102/55f0aac0e4b0f0a5b7e0b22e/5c6fd1c7c2ff616d47ed381f/349/site.css)
19:53:19	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2018%20Jun%205908%2022:00:00%20GMT	https://static1.squarespace.com/universal/images-v6/icons/block-indicator-dark@2x.png	/home/aramaanmeher/websites/Aca/static1.squarespace.com/universal/images-v6/icons/block-indicator-dark@2x.png	(from https://static1.squarespace.com/static/sitecss/5c6fd1c7c2ff616d47ed3809/102/55f0aac0e4b0f0a5b7e0b22e/5c6fd1c7c2ff616d47ed381f/349/site.css)
19:53:20	1672/1672	---M--	200	added ('OK')	image/png	date:Wed,%2017%20Apr%202019%2022:27:58%20GMT	https://assets.squarespace.com/universal/images-v6/icons/block-indicator-dark@2x.png	/home/aramaanmeher/websites/Aca/assets.squarespace.com/universal/images-v6/icons/block-indicator-dark@2x.png	(from https://static1.squarespace.com/static/sitecss/5c6fd1c7c2ff616d47ed3809/102/55f0aac0e4b0f0a5b7e0b22e/5c6fd1c7c2ff616d47ed381f/349/site.css)
19:53:21	23403/23403	---M-Z	200	added ('OK')	image/svg+xml	etag:%22d5f2dcb17d61c334864ce80b5fc9c903%22	https://assets.squarespace.com/universal/fonts/squarespace-ui-font.svg	/home/aramaanmeher/websites/Aca/assets.squarespace.com/universal/fonts/squarespace-ui-font.svg	(from https://static1.squarespace.com/static/sitecss/5c6fd1c7c2ff616d47ed3809/102/55f0aac0e4b0f0a5b7e0b22e/5c6fd1c7c2ff616d47ed381f/349/site.css)
19:53:22	1495/1495	---M-Z	200	added ('OK')	image/svg+xml	etag:%2221f87a69b82b3ccfc0b96434f24f9e7e%22	https://static1.squarespace.com/universal/images-v6/icons/opentable-icons.svg	/home/aramaanmeher/websites/Aca/static1.squarespace.com/universal/images-v6/icons/opentable-icons.svg	(from https://static1.squarespace.com/static/sitecss/5c6fd1c7c2ff616d47ed3809/102/55f0aac0e4b0f0a5b7e0b22e/5c6fd1c7c2ff616d47ed381f/349/site.css)
19:53:23	2320/2320	---M--	200	added ('OK')	image/png	etag:%22a1463ff63d2b0a139f48be2db0641717%22	https://static1.squarespace.com/universal/images-v6/icons/opentable-icons.png	/home/aramaanmeher/websites/Aca/static1.squarespace.com/universal/images-v6/icons/opentable-icons.png	(from https://static1.squarespace.com/static/sitecss/5c6fd1c7c2ff616d47ed3809/102/55f0aac0e4b0f0a5b7e0b22e/5c6fd1c7c2ff616d47ed381f/349/site.css)
19:53:24	361/361	---M--	200	added ('OK')	image/png	etag:%22e6aa6f7aada61660fea95ee320a8064a%22	https://static1.squarespace.com/universal/images-v6/icons/icon-searchqueries-20-dark.png	/home/aramaanmeher/websites/Aca/static1.squarespace.com/universal/images-v6/icons/icon-searchqueries-20-dark.png	(from https://static1.squarespace.com/static/sitecss/5c6fd1c7c2ff616d47ed3809/102/55f0aac0e4b0f0a5b7e0b22e/5c6fd1c7c2ff616d47ed381f/349/site.css)
19:53:25	3034/3034	---M--	200	added ('OK')	image/png	etag:%22a719c027f9edaea23e767d669b3e098f%22	https://static1.squarespace.com/universal/images-v6/icons/icon-searchqueries-20-light.png	/home/aramaanmeher/websites/Aca/static1.squarespace.com/universal/images-v6/icons/icon-searchqueries-20-light.png	(from https://static1.squarespace.com/static/sitecss/5c6fd1c7c2ff616d47ed3809/102/55f0aac0e4b0f0a5b7e0b22e/5c6fd1c7c2ff616d47ed381f/349/site.css)
19:53:26	365/365	---M--	200	added ('OK')	image/png	date:Wed,%2017%20Apr%202019%2022:28:00%20GMT	http://assets.squarespace.com/universal/images-v6/icons/icon-video-24-light-solid.png	/home/aramaanmeher/websites/Aca/assets.squarespace.com/universal/images-v6/icons/icon-video-24-light-solid.png	(from https://static1.squarespace.com/static/sitecss/5c6fd1c7c2ff616d47ed3809/102/55f0aac0e4b0f0a5b7e0b22e/5c6fd1c7c2ff616d47ed381f/349/site.css)
19:53:27	0/0	---M--	302	error ('Found')	text/html	date:Thu,%2018%20Jun%205908%2022:00:00%20GMT	https://static1.squarespace.com/universal/images-v6/damask/image-inside-64-dark.png	/home/aramaanmeher/websites/Aca/static1.squarespace.com/universal/images-v6/damask/image-inside-64-dark.png	(from https://static1.squarespace.com/static/sitecss/5c6fd1c7c2ff616d47ed3809/102/55f0aac0e4b0f0a5b7e0b22e/5c6fd1c7c2ff616d47ed381f/349/site.css)
19:53:28	1314/1314	---M--	200	added ('OK')	image/png	date:Wed,%2017%20Apr%202019%2022:28:04%20GMT	https://assets.squarespace.com/universal/images-v6/damask/image-inside-64-dark.png	/home/aramaanmeher/websites/Aca/assets.squarespace.com/universal/images-v6/damask/image-inside-64-dark.png	(from https://static1.squarespace.com/static/sitecss/5c6fd1c7c2ff616d47ed3809/102/55f0aac0e4b0f0a5b7e0b22e/5c6fd1c7c2ff616d47ed381f/349/site.css)
19:53:29	2831/2831	---M--	200	added ('OK')	image/png	etag:%225605efa1576bc2746410ce0ae77f5949%22	https://static1.squarespace.com/universal/images-v6/damask/image-inside-128-dark.png	/home/aramaanmeher/websites/Aca/static1.squarespace.com/universal/images-v6/damask/image-inside-128-dark.png	(from https://static1.squarespace.com/static/sitecss/5c6fd1c7c2ff616d47ed3809/102/55f0aac0e4b0f0a5b7e0b22e/5c6fd1c7c2ff616d47ed381f/349/site.css)
19:53:30	176/176	---M--	200	added ('OK')	image/png	date:Wed,%2017%20Apr%202019%2022:27:58%20GMT	http://assets.squarespace.com/universal/images-v6/standard/icon_close_7_light.png	/home/aramaanmeher/websites/Aca/assets.squarespace.com/universal/images-v6/standard/icon_close_7_light.png	(from https://static1.squarespace.com/static/sitecss/5c6fd1c7c2ff616d47ed3809/102/55f0aac0e4b0f0a5b7e0b22e/5c6fd1c7c2ff616d47ed381f/349/site.css)
19:53:31	3058/3058	---M--	200	added ('OK')	image/png	date:Wed,%2017%20Apr%202019%2022:27:59%20GMT	http://assets.squarespace.com/universal/images-v6/icons/icon-settings-16-light.png	/home/aramaanmeher/websites/Aca/assets.squarespace.com/universal/images-v6/icons/icon-settings-16-light.png	(from https://static1.squarespace.com/static/sitecss/5c6fd1c7c2ff616d47ed3809/102/55f0aac0e4b0f0a5b7e0b22e/5c6fd1c7c2ff616d47ed381f/349/site.css)
19:53:32	64791/64791	---M-Z	200	added ('OK')	image/svg+xml	etag:%2277798fed01e166395196311ad1e01a10%22	http://assets.squarespace.com/universal/fonts/social-20141119/social-icon-font.svg	/home/aramaanmeher/websites/Aca/assets.squarespace.com/universal/fonts/social-20141119/social-icon-font.svg	(from https://static1.squarespace.com/static/sitecss/5c6fd1c7c2ff616d47ed3809/102/55f0aac0e4b0f0a5b7e0b22e/5c6fd1c7c2ff616d47ed381f/349/site.css)
19:53:33	0/-1	---M--	400	error ('')			https://www.orestisgeorgiou.com/%22//cdn.embedly.com/widgets/media.html?src=https%3A%2F%2Fwww.youtube.com%2Fembed%2FP7pD1xNWJMU%3Ffeature%3Doembed&display_name=YouTube&url=https%3A%2F%2Fwww.youtube.com%2Fwatch%3Fv%3DP7pD1xNWJMU&image=https%3A%2F%2Fi.ytimg.com%2Fvi%2FP7pD1xNWJMU%2Fhqdefault.jpg&key=61d05c9d54e8455ea7a9677c366be814&type=text%2Fhtml&schema=youtube\%22	/home/aramaanmeher/websites/Aca/www.orestisgeorgiou.com/_/cdn.embedly.com/widgets/mediabc18.html	(from https://www.orestisgeorgiou.com/)
19:53:35	57505/-1	---M--	200	added ('OK')	text/html	etag:W/%22be1d3bd8986b90f85f50ad0d07891b83%22	https://www.orestisgeorgiou.com/blog-feed/2019/4/4/my-creative-process	/home/aramaanmeher/websites/Aca/www.orestisgeorgiou.com/blog-feed/2019/4/4/my-creative-process.html	(from https://www.orestisgeorgiou.com/about)
19:53:35	0/-1	---M--	400	error ('')			https://www.orestisgeorgiou.com/%22//cdn.embedly.com/widgets/media.html?src=https%3A%2F%2Fwww.youtube.com%2Fembed%2FMW98ylHfuts&display_name=YouTube&url=https%3A%2F%2Fwww.youtube.com%2Fwatch%3Fv%3DMW98ylHfuts&image=http%3A%2F%2Fi.ytimg.com%2Fvi%2FMW98ylHfuts%2Fhqdefault.jpg&key=61d05c9d54e8455ea7a9677c366be814&type=text%2Fhtml&schema=youtube\%22	/home/aramaanmeher/websites/Aca/www.orestisgeorgiou.com/_/cdn.embedly.com/widgets/media1eef.html	(from https://www.orestisgeorgiou.com/speaking)
19:53:38	55843/-1	---M--	200	added ('OK')	text/html	etag:W/%22df3bdd3b765cd41747040549cc2a2fb1%22	https://www.orestisgeorgiou.com/blog-feed?author=5a4e5a4d6f935edd34bf8e5e	/home/aramaanmeher/websites/Aca/www.orestisgeorgiou.com/blog-feed2d3a.html	(from https://www.orestisgeorgiou.com/blog-feed/2019/4/4/my-creative-process)
19:53:39	4286/4286	---MCZ	200	added ('OK')	image/vnd.microsoft.icon	date:Fri,%2022%20Jul%202022%2005:29:49%20GMT	https://cfl.dropboxstatic.com/static/metaserver/static/images/favicon-vfl8lUR9B.ico	/home/aramaanmeher/websites/Aca/cfl.dropboxstatic.com/static/metaserver/static/images/favicon-vfl8lUR9B.ico	(from https://www.dropbox.com/s/t809ucrv5gbmfu2/My%20Movie%202.MOV?dl=0)
19:53:39	25569/25569	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%223b9aca00-63e1%22	https://cfl.dropboxstatic.com/	/home/aramaanmeher/websites/Aca/cfl.dropboxstatic.com/index.html	(from https://www.dropbox.com/s/t809ucrv5gbmfu2/My%20Movie%202.MOV?dl=0)
19:53:42	43308/43308	---M--	200	added ('OK')	font/woff2	date:Fri,%2022%20Jul%202022%2016:08:41%20GMT	https://cfl.dropboxstatic.com/static/metaserver/static/fonts/paper-atlasgrotesk/AtlasGrotesk-Regular-Web-vflk7bxjs.woff2	/home/aramaanmeher/websites/Aca/cfl.dropboxstatic.com/static/metaserver/static/fonts/paper-atlasgrotesk/AtlasGrotesk-Regular-Web-vflk7bxjs.woff2	(from https://www.dropbox.com/s/t809ucrv5gbmfu2/My%20Movie%202.MOV?dl=0)
19:53:42	46188/46188	---M--	200	added ('OK')	font/woff2	date:Fri,%2022%20Jul%202022%2016:09:45%20GMT	https://cfl.dropboxstatic.com/static/metaserver/static/fonts/paper-atlasgrotesk/AtlasGrotesk-Medium-Web-vfl38XiTL.woff2	/home/aramaanmeher/websites/Aca/cfl.dropboxstatic.com/static/metaserver/static/fonts/paper-atlasgrotesk/AtlasGrotesk-Medium-Web-vfl38XiTL.woff2	(from https://www.dropbox.com/s/t809ucrv5gbmfu2/My%20Movie%202.MOV?dl=0)
19:53:42	470640/470640	---MCZ	200	added ('OK')	text/javascript	date:Sat,%2014%20Jan%202023%2001:34:47%20GMT	https://cfl.dropboxstatic.com/static/metaserver/static/js/alameda_bundle/alameda_bundle_ie_en-vfllxjPsU.js	/home/aramaanmeher/websites/Aca/cfl.dropboxstatic.com/static/metaserver/static/js/alameda_bundle/alameda_bundle_ie_en-vfllxjPsU.js	(from https://www.dropbox.com/s/t809ucrv5gbmfu2/My%20Movie%202.MOV?dl=0)
19:53:42	582/582	---M--	200	added ('OK')	image/png	date:Wed,%2015%20Feb%202023%2016:27:17%20GMT	https://cfl.dropboxstatic.com/static/metaserver/static/images/logo_catalog/dropbox_webclip_60_vis.png	/home/aramaanmeher/websites/Aca/cfl.dropboxstatic.com/static/metaserver/static/images/logo_catalog/dropbox_webclip_60_vis.png	(from https://www.dropbox.com/s/t809ucrv5gbmfu2/My%20Movie%202.MOV?dl=0)
19:53:43	2593/2593	---M--	200	added ('OK')	image/png	date:Wed,%2015%20Feb%202023%2018:26:08%20GMT	https://cfl.dropboxstatic.com/static/metaserver/static/images/logo_catalog/dropbox_webclip_76_vis.png	/home/aramaanmeher/websites/Aca/cfl.dropboxstatic.com/static/metaserver/static/images/logo_catalog/dropbox_webclip_76_vis.png	(from https://www.dropbox.com/s/t809ucrv5gbmfu2/My%20Movie%202.MOV?dl=0)
19:53:44	2760/2760	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Feb%202023%2020:26:44%20GMT	https://cfl.dropboxstatic.com/static/metaserver/static/images/logo_catalog/dropbox_webclip_120_vis.png	/home/aramaanmeher/websites/Aca/cfl.dropboxstatic.com/static/metaserver/static/images/logo_catalog/dropbox_webclip_120_vis.png	(from https://www.dropbox.com/s/t809ucrv5gbmfu2/My%20Movie%202.MOV?dl=0)
19:53:45	909/909	---M--	200	added ('OK')	image/png	date:Thu,%2016%20Feb%202023%2005:28:11%20GMT	https://cfl.dropboxstatic.com/static/metaserver/static/images/logo_catalog/dropbox_webclip_152_vis.png	/home/aramaanmeher/websites/Aca/cfl.dropboxstatic.com/static/metaserver/static/images/logo_catalog/dropbox_webclip_152_vis.png	(from https://www.dropbox.com/s/t809ucrv5gbmfu2/My%20Movie%202.MOV?dl=0)
